player_id,name_common,year_id,age,pos,team_id,tmRtg,franch_id,G,Min,MP%,MPG,P/36,TS%,A/36,R/36,SB/36,TO/36,Raptor O,Raptor D,Raptor+/-,Raptor WAR,PIE%,AWS%,USG%,AST%,TOV%,ORB%,DRB%,TRB%,STL%,BLK%,ORtg,%Pos,DRtg,2P%,3P%,FT%,3PAr,FTAr
maxweve01,Vernon Maxwell,1992,26,SG,HOU,-1.8,HOU,80,2700,67.9,33.8,19.2,51.4,4.6,3.4,1.9,2.5,+1.2,-0.6,+0.7,4.7,9.1,8.5,24.3,18.9,11.8,1.6,8.3,5.0,1.9,0.6,104.1,23.1,110.2,45.8,34.2,77.2,38.9,22.0
olajuha01,Hakeem Olajuwon,1992,29,C,HOU,-1.8,HOU,70,2636,66.3,37.7,21.7,55.3,2.3,12.1,6.2,2.7,-0.2,+5.1,+4.9,10.3,16.0,18.1,25.6,9.9,12.0,10.7,24.7,17.8,2.4,6.8,110.1,24.8,98.9,50.3,0.0,76.6,0.1,36.4
johnsbu01,Buck Johnson,1992,28,SF,HOU,-1.8,HOU,80,2202,55.4,27.5,11.8,49.2,2.7,5.4,2.1,1.8,-2.3,-0.1,-2.3,0.5,6.1,5.4,15.8,10.4,13.0,4.9,10.7,7.9,1.7,1.3,101.1,15.5,109.3,46.3,11.1,72.7,1.4,22.6
floydsl01,Sleepy Floyd,1992,31,PG,HOU,-1.8,HOU,82,1662,41.8,20.3,16.9,47.8,5.4,3.4,1.8,2.9,-2.0,-1.4,-3.4,-0.6,7.9,5.7,23.7,22.1,14.1,2.3,7.6,5.0,1.7,0.7,98.1,23.3,110.7,42.9,30.1,79.4,17.5,24.1
bullama01,Matt Bullard,1992,24,PF,HOU,-1.8,HOU,80,1278,32.1,16.0,15.2,54.6,2.2,6.6,1.4,1.7,-0.3,-1.5,-1.7,0.7,8.0,8.7,17.8,8.9,10.7,6.5,12.7,9.7,1.0,1.0,109.9,17.0,110.2,50.2,38.6,76.0,37.1,11.2
smithla01,Larry Smith,1992,34,PF,HOU,-1.8,HOU,45,800,20.1,17.8,4.9,53.7,1.6,12.1,1.3,2.1,-2.2,-0.8,-3.0,-0.1,5.2,6.5,7.6,5.4,31.2,15.3,20.2,17.8,1.3,0.5,104.4,9.6,107.1,54.9,0.0,36.4,1.1,12.0
johnsav01,Avery Johnson,1992,26,PG,HOU,-1.8,HOU,49,772,19.4,15.8,12.3,49.7,8.1,2.2,2.3,3.2,-1.7,-0.8,-2.6,0.1,8.7,7.9,17.8,31.2,20.5,1.2,5.2,3.2,2.6,0.5,100.0,19.3,110.0,47.2,30.0,60.9,4.5,31.1
rollitr01,Tree Rollins,1992,36,C,HOU,-1.8,HOU,59,697,17.5,11.8,6.4,59.5,0.8,9.3,4.1,1.0,-3.1,+1.6,-1.4,0.5,6.8,9.5,7.3,2.8,15.4,10.0,17.1,13.7,1.0,5.2,122.9,8.1,105.5,53.5,,86.7,0.0,34.9
herreca01,Carl Herrera,1992,25,PF,HOU,-1.8,HOU,43,566,14.2,13.2,12.8,52.9,1.8,6.6,2.7,2.5,-3.6,-0.5,-4.2,-0.4,6.6,6.3,16.7,7.1,17.0,6.7,12.7,9.7,1.4,2.6,98.5,16.4,108.2,51.9,0.0,56.8,0.6,27.3
jamerda01,Dave Jamerson,1992,24,SG,HOU,-1.8,HOU,48,378,9.5,7.9,19.1,47.1,3.3,4.3,1.7,2.4,-1.5,-1.3,-2.8,0.0,7.0,5.8,26.1,14.2,10.6,6.6,6.0,6.3,2.3,0.0,98.6,24.7,110.7,43.6,28.6,92.6,14.7,14.1
turnejo01,John Turner,1992,24,SF,HOU,-1.8,HOU,42,345,8.7,8.2,12.8,47.2,1.3,8.6,1.1,3.5,-4.8,-2.7,-7.5,-0.8,3.3,2.1,19.6,5.0,20.5,12.6,12.6,12.6,0.9,0.7,89.9,20.2,110.7,43.9,,52.5,0.0,60.2
hendege01,Gerald Henderson,1992,36,PG,HOU,-1.8,HOU,8,34,0.9,4.3,13.4,44.0,5.6,2.2,0.0,4.5,-4.9,-5.8,-10.7,-0.1,1.2,-4.2,22.5,20.8,22.7,3.4,3.2,3.3,0.0,0.0,85.3,23.3,116.3,50.0,0.0,66.7,27.3,54.5
winchke01,Kennard Winchester,1992,25,SG,HOU,-1.8,HOU,4,17,0.4,4.3,4.5,33.3,0.0,0.0,0.0,0.0,-6.8,-4.2,-10.9,-0.1,-1.6,-3.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,6.4,117.5,33.3,,,0.0,0.0
godfrda01,Dan Godfread,1992,24,C,HOU,-1.8,HOU,1,2,0.1,2.0,0.0,,0.0,0.0,0.0,0.0,-7.2,-3.5,-10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,,,,,
millere01,Reggie Miller,1992,26,SG,IND,+1.9,IND,82,3120,78.2,38.0,19.8,62.9,3.7,3.7,1.5,1.8,+4.3,-0.8,+3.5,10.0,11.7,12.8,20.2,14.5,10.4,3.1,7.9,5.6,1.6,0.5,125.5,19.2,112.3,55.5,37.8,85.8,30.4,45.9
persoch01,Chuck Person,1992,27,SF,IND,+1.9,IND,81,2923,73.2,36.1,18.6,54.6,4.8,5.3,1.1,2.7,+1.7,-1.4,+0.2,4.4,10.0,9.2,22.8,19.6,13.6,4.6,11.2,8.1,1.1,0.4,107.3,22.0,112.3,52.0,37.3,67.5,27.6,15.3
willimi02,Micheal Williams,1992,25,PG,IND,+1.9,IND,79,2750,68.9,34.8,15.7,58.7,8.6,3.7,3.4,3.2,+3.0,+2.3,+5.4,11.4,12.7,13.6,19.1,32.2,19.2,3.1,8.0,5.7,4.1,0.5,116.5,20.7,107.1,50.1,24.2,87.1,4.0,51.8
schrede01,Detlef Schrempf,1992,29,PF,IND,+1.9,IND,80,2605,65.3,32.6,19.3,61.7,4.4,10.7,1.4,2.7,+2.8,-0.6,+2.2,6.6,14.5,14.2,21.1,17.5,14.6,9.1,22.9,16.4,1.2,0.8,120.8,21.3,107.9,55.4,32.4,82.8,7.7,47.7
smitsri01,Rik Smits,1992,25,C,IND,+1.9,IND,74,1772,44.4,23.9,21.0,54.5,2.4,8.6,2.6,2.7,-2.0,-0.3,-2.3,0.4,11.0,9.6,25.3,10.4,12.2,8.2,17.3,13.0,0.8,3.4,106.4,23.7,108.7,51.1,0.0,78.8,0.2,22.6
flemive01,Vern Fleming,1992,29,PG,IND,+1.9,IND,82,1737,43.5,21.2,15.2,52.7,5.6,4.4,1.3,2.9,-1.3,-1.8,-3.1,-0.3,8.8,7.4,20.0,21.7,16.9,4.7,8.5,6.7,1.6,0.2,104.6,20.3,112.4,49.4,22.2,73.7,4.4,29.3
davisda01,Dale Davis,1992,22,PF,IND,+1.9,IND,64,1301,32.6,20.3,11.0,57.1,0.8,11.5,2.8,1.4,-1.1,+0.3,-0.8,1.3,7.8,10.1,12.7,3.0,12.4,14.2,20.3,17.4,1.0,3.4,118.1,13.3,107.2,55.4,0.0,57.2,0.4,54.5
thompla01,LaSalle Thompson,1992,30,C,IND,+1.9,IND,80,1299,32.5,16.2,11.0,50.5,2.9,10.7,2.4,2.7,-4.4,+0.8,-3.6,-0.5,7.8,6.3,15.8,10.5,20.1,8.8,22.9,16.2,1.9,1.6,98.2,16.2,105.6,47.1,0.0,81.7,0.6,19.8
mccloge01,George McCloud,1992,24,SF,IND,+1.9,IND,51,892,22.4,17.5,13.8,49.5,4.7,5.4,1.5,2.5,-0.9,-1.4,-2.4,0.2,7.0,6.2,18.9,17.7,15.4,5.9,10.2,8.2,1.4,0.7,102.6,19.0,111.7,43.8,34.0,78.1,30.0,20.4
willike03,Kenny Williams,1992,22,SF,IND,+1.9,IND,60,565,14.2,9.4,16.2,53.2,2.6,8.3,3.9,1.4,+0.4,+1.0,+1.4,1.2,8.6,11.1,19.2,10.5,8.5,13.3,12.1,12.6,1.7,4.3,114.5,18.9,107.7,52.8,0.0,60.5,1.8,19.7
dreilgr01,Greg Dreiling,1992,29,C,IND,+1.9,IND,60,509,12.8,8.5,8.4,55.9,1.8,6.9,1.9,2.2,-5.7,-1.0,-6.7,-1.1,1.9,0.0,11.2,6.2,22.9,5.1,15.2,10.4,1.0,1.9,100.2,11.5,109.8,48.8,100.0,75.0,1.1,46.0
greense01,Sean Green,1992,21,PF,IND,+1.9,IND,35,256,6.4,7.3,20.0,41.4,3.1,6.0,2.7,3.8,-5.9,-0.9,-6.8,-0.5,4.4,1.4,32.3,13.5,13.7,10.1,8.2,9.1,2.5,1.4,84.9,30.5,109.7,40.5,20.0,53.6,6.3,17.7
wittmra01,Randy Wittman,1992,32,SG,IND,+1.9,IND,24,115,2.9,4.8,5.4,42.8,3.5,2.8,0.6,0.9,-4.6,-2.8,-7.4,-0.3,4.4,3.3,8.3,11.9,13.1,1.0,7.3,4.3,0.8,0.0,97.8,8.6,114.6,42.1,,50.0,0.0,10.5
sandemi01,Mike Sanders,1992,31,SF,IND,+1.9,IND,10,81,2.0,8.1,12.1,54.8,4.9,3.6,1.3,2.7,-3.4,-2.4,-5.8,-0.1,7.2,4.5,15.9,18.3,19.6,0.0,10.4,5.5,1.2,0.7,102.2,16.0,112.1,50.0,,83.3,0.0,27.3
laneje01,Jerome Lane,1992,25,PF,IND,+1.9,IND,3,30,0.8,10.0,7.3,39.3,4.8,21.8,0.0,3.6,-1.1,-3.1,-4.2,0.0,3.0,6.3,14.9,17.2,28.2,35.1,31.5,33.2,0.0,0.0,96.8,20.5,107.4,60.0,,0.0,0.0,120.0
harpero01,Ron Harper,1992,28,SG,LAC,+1.1,LAC,82,3144,79.3,38.3,17.7,51.0,4.9,5.3,2.7,3.0,+0.5,+0.8,+1.3,6.4,11.3,11.0,23.3,20.0,14.7,4.2,11.6,7.9,2.4,1.4,102.1,23.1,105.0,46.7,30.3,73.6,16.3,30.8
mannida01,Danny Manning,1992,25,PF,LAC,+1.1,LAC,82,2904,73.2,35.4,20.3,57.7,3.7,7.2,3.3,2.7,+1.6,+1.4,+3.0,8.5,13.7,15.6,23.1,15.8,13.3,8.7,12.9,10.8,2.3,2.6,112.8,23.0,103.8,54.4,0.0,72.5,0.4,32.1
grantga01,Gary Grant,1992,26,PG,LAC,+1.1,LAC,78,2049,51.7,26.3,11.1,49.2,9.8,3.3,2.8,3.4,+0.2,+1.1,+1.3,4.2,10.9,10.5,16.7,37.0,23.2,1.8,8.2,5.0,3.3,0.4,99.5,18.8,104.8,47.8,29.4,81.5,8.6,9.1
normake01,Ken Norman,1992,27,SF,LAC,+1.1,LAC,77,2009,50.7,26.1,17.2,50.5,2.3,8.3,2.2,1.9,-0.7,+0.2,-0.5,2.3,10.8,11.5,21.6,9.7,9.8,8.7,16.2,12.4,1.3,2.1,104.4,20.9,105.3,50.2,14.3,53.5,3.4,27.5
polynol01,Olden Polynice,1992,27,C,LAC,+1.1,LAC,76,1834,46.2,24.1,12.5,54.9,0.9,10.9,1.3,1.7,-2.0,+0.7,-1.3,1.4,9.6,11.1,14.9,3.5,12.9,11.8,20.8,16.3,1.2,0.7,110.9,15.1,104.8,52.0,0.0,62.2,0.2,42.8
vaughlo01,Loy Vaught,1992,23,PF,LAC,+1.1,LAC,79,1687,42.5,21.4,13.3,51.7,1.6,11.3,1.5,1.5,-1.3,-0.1,-1.5,1.1,11.0,11.4,16.3,6.2,10.2,10.5,23.3,16.9,1.1,1.1,108.8,16.1,103.9,48.9,80.0,79.7,0.9,12.5
riverdo01,Doc Rivers,1992,30,PG,LAC,+1.1,LAC,59,1657,41.8,28.1,14.4,51.8,5.2,3.3,2.9,2.1,+0.1,+1.8,+1.9,4.0,9.4,10.0,18.3,19.9,12.9,1.5,8.4,4.9,3.3,0.7,107.6,18.2,104.5,45.4,28.3,83.2,17.3,36.8
edwarja01,James Edwards,1992,36,C,LAC,+1.1,LAC,72,1437,36.2,20.0,18.1,53.1,1.4,5.2,1.5,1.9,-3.3,-0.5,-3.8,-0.8,6.1,4.2,21.6,5.5,9.9,4.2,11.4,7.8,0.8,1.4,107.0,20.2,108.0,46.6,0.0,73.1,0.2,50.4
smithch01,Charles Smith,1992,26,SF,LAC,+1.1,LAC,49,1310,33.0,26.7,20.3,54.3,1.6,8.6,4.0,2.0,+0.4,+1.8,+2.2,3.3,12.1,13.2,23.6,6.6,9.5,8.0,17.6,12.8,1.6,4.7,111.8,22.5,102.4,47.1,0.0,78.5,1.1,50.1
youngda01,Danny Young,1992,29,PG,LAC,+1.1,LAC,44,889,22.4,20.2,9.9,49.3,6.4,2.8,1.8,1.8,-0.4,-0.4,-0.7,0.9,8.6,9.4,13.4,22.8,15.0,2.0,6.3,4.1,2.2,0.3,108.0,14.3,107.9,41.3,33.3,88.7,27.9,24.7
kimblbo01,Bo Kimble,1992,25,SG,LAC,+1.1,LAC,34,277,7.0,8.1,15.1,44.9,2.3,4.3,2.2,2.0,-3.3,-0.9,-4.3,-0.2,4.0,2.7,21.4,9.0,10.7,5.2,7.7,6.4,1.8,1.4,94.3,20.4,107.4,40.8,30.8,64.5,11.7,27.9
brownto01,Tony Brown,1992,31,SF,LAC,+1.1,LAC,22,254,6.4,11.5,15.1,50.6,2.3,4.1,1.9,2.1,-1.8,-0.3,-2.1,0.1,5.7,5.6,19.4,9.1,12.1,3.9,8.4,6.1,2.3,0.2,100.8,18.5,106.8,47.8,31.8,62.1,24.7,32.6
riverda01,David Rivers,1992,27,PG,LAC,+1.1,LAC,15,122,3.1,8.1,9.2,43.1,6.4,5.8,2.4,5.2,-4.7,-1.0,-5.7,-0.2,4.9,2.6,18.1,22.6,32.8,9.1,8.3,8.7,2.9,0.5,82.7,20.5,105.6,34.5,0.0,90.9,3.3,36.7
ellisle02,LeRon Ellis,1992,22,C,LAC,+1.1,LAC,29,103,2.6,3.6,15.6,36.8,0.4,8.7,5.4,4.0,-10.3,+2.7,-7.6,-0.3,2.1,1.0,28.6,1.4,15.9,12.9,13.0,13.0,2.9,5.5,75.2,27.7,100.6,34.0,,47.4,0.0,38.0
perryel01,Elliot Perry,1992,22,PG,LAC,+1.1,LAC,10,66,1.7,6.6,7.3,40.9,7.9,4.0,5.7,7.3,-7.1,+3.7,-3.5,0.0,4.2,1.4,18.6,28.2,45.0,3.4,8.5,5.9,6.8,0.9,65.4,21.5,97.1,46.2,0.0,50.0,13.3,13.3
copella01,Lanard Copeland,1992,26,SG,LAC,+1.1,LAC,10,48,1.2,4.8,12.4,33.5,3.9,5.4,1.6,3.1,-7.9,-1.2,-9.1,-0.2,2.8,-4.2,24.7,14.9,14.3,2.3,14.0,8.1,2.1,0.0,72.8,23.4,105.7,33.3,0.0,100.0,8.7,8.7
mayesth01,Tharon Mayes,1992,23,SG,LAC,+1.1,LAC,3,40,1.0,13.3,8.4,58.9,2.8,0.9,2.8,2.8,-3.7,-1.0,-4.8,0.0,-1.1,-1.9,11.3,9.4,28.2,0.0,2.8,1.4,2.5,1.6,95.2,11.8,107.2,33.3,50.0,66.7,40.0,120.0
threase01,Sedale Threatt,1992,30,PG,LAL,-1.2,LAL,82,3070,77.4,37.4,15.7,54.0,7.5,3.2,2.3,2.3,+2.2,+0.3,+2.5,8.2,11.7,11.8,18.9,30.3,13.7,1.6,7.9,4.7,2.8,0.3,112.3,19.8,109.6,49.9,32.3,83.1,6.0,23.3
greenac01,A.C. Green,1992,28,PF,LAL,-1.2,LAL,82,2902,73.2,35.4,15.0,55.6,1.6,10.2,1.7,1.5,+1.3,-0.2,+1.1,5.7,11.4,13.8,16.8,6.0,10.0,11.8,18.2,14.9,1.6,0.8,119.0,17.3,108.3,49.5,21.4,74.4,7.0,56.9
scottby01,Byron Scott,1992,30,SG,LAL,-1.2,LAL,82,2679,67.5,32.7,17.7,53.7,3.3,4.5,1.9,1.7,+1.1,-0.5,+0.6,4.6,10.5,10.7,20.4,13.4,9.5,3.1,10.2,6.6,2.0,0.6,111.9,19.6,110.3,47.9,34.4,83.8,15.6,29.0
perkisa01,Sam Perkins,1992,30,PF,LAL,-1.2,LAL,63,2332,58.8,37.0,17.4,53.8,2.4,9.3,2.1,1.4,+1.6,+0.0,+1.7,5.2,11.7,12.9,19.7,9.3,7.9,9.2,18.0,13.6,1.4,1.6,117.9,19.5,108.1,47.1,21.7,81.7,8.6,46.3
worthja01,James Worthy,1992,30,SF,LAL,-1.2,LAL,54,2108,53.2,39.0,19.9,49.0,4.7,5.6,1.8,2.3,+0.4,-0.4,-0.0,2.9,11.6,10.5,25.4,20.3,10.4,5.2,11.4,8.2,1.9,0.7,104.1,24.8,110.3,45.7,20.9,81.4,4.3,20.3
campbel01,Elden Campbell,1992,23,C,LAL,-1.2,LAL,81,1876,47.3,23.2,12.0,49.1,1.2,8.8,4.4,1.5,-3.2,+1.7,-1.6,1.1,7.3,9.3,15.4,4.6,11.0,9.3,16.5,12.8,1.5,5.2,104.8,15.6,106.1,45.0,0.0,61.9,0.4,45.4
teaglte01,Terry Teagle,1992,31,SG,LAL,-1.2,LAL,82,1602,40.4,19.5,21.4,49.3,2.7,4.4,1.8,2.8,-1.7,-1.6,-3.4,-0.5,8.1,6.5,27.5,12.3,11.3,6.4,6.6,6.5,2.1,0.3,100.5,26.2,111.5,45.3,25.0,76.6,0.5,24.5
divacvl01,Vlade Divac,1992,23,C,LAL,-1.2,LAL,36,979,24.7,27.2,16.1,55.3,2.4,9.8,3.6,3.5,-1.8,+1.8,-0.0,1.4,10.3,10.9,20.3,9.5,19.4,10.0,18.9,14.4,2.9,2.2,102.6,20.8,104.3,51.0,26.3,76.8,6.0,35.3
smithto02,Tony Smith,1992,23,PG,LAL,-1.2,LAL,63,820,20.7,13.0,13.1,43.5,5.2,3.6,2.2,2.4,-3.1,-1.0,-4.1,-0.6,5.2,4.0,19.5,20.0,13.7,4.2,6.3,5.3,2.5,0.6,94.7,19.9,110.7,41.5,0.0,65.3,3.9,26.5
sparrro01,Rory Sparrow,1992,33,PG,LAL,-1.2,LAL,42,471,11.9,11.2,10.2,41.7,6.5,2.2,1.4,2.6,-4.0,-3.1,-7.1,-1.0,4.0,0.9,16.7,24.6,17.2,0.7,5.9,3.3,1.3,0.6,89.4,17.3,113.1,42.3,15.4,61.5,9.1,9.1
haleyja01,Jack Haley,1992,28,C,LAL,-1.2,LAL,49,394,9.9,8.0,7.5,39.3,0.7,9.4,1.5,2.5,-7.6,-1.6,-9.3,-1.3,0.4,-2.1,13.5,2.5,20.5,8.8,18.8,13.7,0.9,1.2,79.6,14.0,108.9,36.9,,48.3,0.0,34.5
brownch01,Chucky Brown,1992,23,SF,LAL,-1.2,LAL,36,381,9.6,10.6,13.8,49.6,2.4,7.8,1.6,2.8,-2.9,-2.5,-5.4,-0.5,6.4,5.3,18.7,9.2,16.6,8.5,14.3,11.4,1.2,1.1,97.7,19.1,110.1,47.8,0.0,61.0,2.5,34.7
owenske01,Keith Owens,1992,22,SF,LAL,-1.2,LAL,20,80,2.0,4.0,12.7,35.7,1.5,7.3,4.4,1.0,-4.5,+2.1,-2.4,0.0,3.2,4.3,21.0,5.4,5.2,11.2,10.1,10.7,3.2,3.1,91.3,20.2,106.1,28.1,,80.0,0.0,31.3
robincl01,Cliff Robinson,1992,31,PF,LAL,-1.2,LAL,9,78,2.0,8.7,14.5,47.5,4.5,9.5,2.5,3.5,-2.3,+0.3,-2.0,0.0,11.2,10.9,21.0,17.4,18.7,10.1,17.8,13.9,3.3,0.0,97.5,22.2,105.5,42.3,0.0,87.5,3.7,29.6
calipde01,Demetrius Calip,1992,22,PG,LAL,-1.2,LAL,7,58,1.5,8.3,7.4,28.5,8.1,3.4,0.7,3.4,-6.1,-4.0,-10.1,-0.2,0.2,-5.2,18.3,28.2,20.6,1.9,8.0,4.9,0.9,0.0,72.1,19.3,113.6,23.1,20.0,66.7,27.8,16.7
longgr01,Grant Long,1992,25,PF,MIA,-4.3,MIA,82,3063,77.2,37.4,14.6,56.8,2.7,8.3,2.2,2.2,+0.8,+0.6,+1.4,6.4,10.9,12.4,17.1,10.8,14.8,9.3,16.0,12.6,2.2,0.8,114.7,17.6,109.1,50.0,27.3,80.7,2.5,45.4
ricegl01,Glen Rice,1992,24,SF,MIA,-4.3,MIA,79,3007,75.8,38.1,21.6,56.1,2.3,4.8,1.5,1.8,+2.3,-0.5,+1.8,6.9,11.9,12.4,23.9,10.2,8.4,3.1,11.7,7.3,1.5,0.7,115.3,22.0,112.1,49.9,39.1,83.6,27.7,22.2
seikaro01,Rony Seikaly,1992,26,C,MIA,-4.3,MIA,79,2800,70.6,35.4,17.1,55.4,1.4,12.3,2.1,2.8,-1.3,-0.5,-1.8,1.4,11.7,11.7,20.7,5.9,15.6,12.1,25.4,18.6,0.7,2.6,109.0,20.9,108.1,49.0,0.0,73.3,0.3,53.3
colesbi01,Bimbo Coles,1992,23,PG,MIA,-4.3,MIA,81,1976,49.8,24.4,15.2,53.4,6.8,3.5,1.6,3.1,+0.5,-1.7,-1.2,1.6,9.9,9.0,19.8,27.6,17.9,3.8,6.9,5.3,1.8,0.4,108.0,20.8,113.0,47.7,19.2,82.4,8.0,40.4
edwarke01,Kevin Edwards,1992,26,PG,MIA,-4.3,MIA,81,1840,46.4,22.7,16.4,51.2,3.4,4.2,2.4,2.4,-1.6,+0.1,-1.5,1.2,9.2,8.4,21.0,14.3,13.0,3.4,9.5,6.4,2.6,0.7,104.0,20.3,110.3,46.5,21.9,84.8,4.5,26.7
smithst01,Steve Smith,1992,22,SG,MIA,-4.3,MIA,61,1806,45.5,29.6,14.9,51.3,5.7,3.8,1.6,3.1,+0.5,-1.8,-1.3,1.4,8.1,7.3,20.0,23.4,17.6,4.9,6.7,5.8,1.6,0.6,102.9,20.6,113.2,48.6,32.0,74.8,19.1,19.4
burtowi01,Willie Burton,1992,23,SF,MIA,-4.3,MIA,68,1585,40.0,23.3,17.7,52.2,2.9,5.7,1.9,2.8,-1.4,-1.1,-2.5,0.2,8.1,6.4,22.4,12.0,14.0,5.3,12.0,8.6,1.4,1.4,104.4,21.8,111.4,45.1,40.0,80.0,2.4,39.4
kesslal01,Alec Kessler,1992,25,PF,MIA,-4.3,MIA,77,1197,30.2,15.5,12.6,47.3,1.0,9.7,1.5,1.8,-3.1,-1.6,-4.6,-1.2,5.7,4.7,17.2,4.1,11.8,10.5,18.9,14.6,0.7,1.6,102.4,16.9,110.6,41.3,,81.7,0.0,30.0
shawbr01,Brian Shaw,1992,25,PG,MIA,-4.3,MIA,46,987,24.9,21.5,12.0,43.1,6.0,5.0,2.1,2.5,-2.4,-0.7,-3.1,-0.2,7.7,6.3,18.6,24.0,15.3,4.4,11.0,7.6,2.2,0.7,95.6,19.2,110.6,40.2,31.3,72.5,4.6,14.6
askinke01,Keith Askins,1992,24,SF,MIA,-4.3,MIA,59,843,21.3,14.3,9.6,49.5,1.7,6.2,2.4,2.1,-1.6,-0.0,-1.6,0.5,4.2,5.6,13.3,6.2,17.5,8.5,10.4,9.4,2.3,1.1,100.1,13.6,110.2,44.7,34.2,70.3,35.6,18.0
oggal01,Alan Ogg,1992,24,C,MIA,-4.3,MIA,43,367,9.3,8.5,10.8,55.6,0.7,7.4,3.3,1.9,-3.8,-0.5,-4.3,-0.3,3.7,4.5,13.3,2.7,16.4,9.0,13.6,11.3,0.7,4.6,105.7,13.4,109.9,54.8,,53.3,0.0,35.7
mortojo01,John Morton,1992,24,SF,MIA,-4.3,MIA,21,216,5.4,10.3,15.7,49.1,4.6,3.2,2.2,4.1,-3.1,-1.0,-4.1,-0.2,6.7,3.4,22.8,18.7,20.4,1.5,8.4,4.9,2.7,0.3,92.7,22.7,110.7,47.0,13.3,82.8,18.5,35.8
douglsh01,Sherman Douglas,1992,25,PG,MIA,-4.3,MIA,5,98,2.5,19.6,13.9,54.3,7.1,2.3,1.5,3.0,-0.5,-1.7,-2.2,0.0,8.7,7.2,18.0,29.5,19.0,1.1,5.8,3.4,2.0,0.0,106.4,19.1,113.1,53.3,0.0,71.4,3.2,22.6
babicmi01,Milos Babic,1992,23,C,MIA,-4.3,MIA,9,35,0.9,3.9,19.0,54.5,6.3,11.6,1.1,5.3,-3.3,-1.8,-5.2,0.0,16.8,13.1,25.8,26.4,23.2,6.3,29.1,17.6,1.4,0.0,100.3,27.2,107.8,46.2,,75.0,0.0,61.5
sundvjo01,Jon Sundvold,1992,30,PG,MIA,-4.3,MIA,3,8,0.2,2.7,13.8,50.0,9.2,0.0,0.0,0.0,+1.4,-4.3,-2.9,0.0,3.5,5.3,15.7,35.9,0.0,0.0,0.0,0.0,0.0,0.0,134.6,15.9,118.4,0.0,100.0,,33.3,0.0
bennewi01,Winston Bennett,1992,26,SF,MIA,-4.3,MIA,2,2,0.1,1.0,36.9,50.0,0.0,18.4,0.0,0.0,+13.6,-4.2,+9.5,0.0,7.0,17.6,41.9,0.0,0.0,55.1,0.0,27.9,0.0,0.0,121.0,39.6,117.7,50.0,,,0.0,0.0
malonmo01,Moses Malone,1992,36,C,MIL,-1.8,MIL,82,2511,63.2,30.6,19.2,55.6,1.4,11.2,2.1,2.3,+0.4,-0.4,-0.0,3.5,13.0,14.5,21.7,5.6,11.5,14.0,20.1,16.9,1.5,1.6,116.8,21.6,109.6,47.4,37.5,78.6,0.9,54.3
roberal01,Alvin Robertson,1992,29,SG,MIL,-1.8,MIL,82,2463,61.9,30.0,15.5,50.0,5.5,5.4,3.7,3.4,+1.3,+1.8,+3.1,7.4,9.0,10.3,21.0,21.7,18.1,7.8,8.5,8.1,4.3,0.8,102.6,21.7,107.7,46.2,31.9,76.3,22.8,21.5
humphja01,Jay Humphries,1992,29,PG,MIL,-1.8,MIL,71,2261,56.9,31.8,16.5,54.3,7.8,3.1,2.2,2.5,+2.7,-0.3,+2.4,5.9,11.1,11.1,19.6,30.8,14.0,2.1,7.4,4.7,2.6,0.4,115.5,20.5,111.8,50.8,29.2,78.3,17.9,31.0
ellisda01,Dale Ellis,1992,31,SF,MIL,-1.8,MIL,81,2191,55.1,27.0,21.9,56.4,1.8,4.4,1.3,2.0,+1.7,-1.9,-0.2,2.8,9.9,10.3,23.8,7.7,9.5,4.6,8.7,6.6,1.3,0.5,113.9,21.7,114.1,49.2,41.9,77.4,31.8,20.5
krystla01,Larry Krystkowiak,1992,27,PF,MIL,-1.8,MIL,79,1848,46.5,23.4,14.6,48.6,2.3,8.7,1.3,2.3,-2.8,-1.4,-4.2,-1.3,7.7,5.8,19.3,9.1,13.5,7.8,19.2,13.3,1.5,0.4,101.4,18.8,110.5,44.7,0.0,75.7,0.8,25.6
roberfr01,Fred Roberts,1992,31,PF,MIL,-1.8,MIL,80,1746,43.9,21.8,16.6,53.4,2.6,5.5,2.0,2.6,-1.8,-1.7,-3.5,-0.6,7.8,7.1,20.2,10.6,14.5,6.5,10.5,8.4,1.5,1.4,105.8,19.7,112.4,48.0,51.4,74.9,5.7,26.5
grayeje01,Jeff Grayer,1992,26,SG,MIL,-1.8,MIL,82,1659,41.7,20.2,16.8,48.9,3.4,5.8,1.7,2.4,-0.5,-1.6,-2.1,0.5,7.9,7.8,21.7,13.9,12.2,8.5,9.2,8.9,1.9,0.5,104.0,21.3,112.6,46.5,28.8,66.7,9.6,22.2
brickfr01,Frank Brickowski,1992,32,SF,MIL,-1.8,MIL,65,1556,39.1,23.9,17.9,56.4,3.0,8.3,2.0,2.7,+0.0,-0.5,-0.5,1.8,10.3,9.2,20.7,12.3,14.6,6.9,18.9,12.6,1.9,0.9,110.1,20.3,109.2,52.4,50.0,76.7,1.0,27.9
