player_id,player_name,season,type,age,team,pos,G,MP,MPG,TS_pct,Usg,FGA3r,FTAr,AST_pct,TOV_pct,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,pace_impact,raptor_off,raptor_def,raptor_tot,war_total
vanhoke01,Keith Van Horn,2004,PO,28,MIL,SF,5,137,27.4,39.5,20.5,22.9,12.5,9.2,16.5,4,15.4,9.5,2.7,1.7,0.5,-3.1,0.8,-2.4,0.03
kukocto01,Toni Kukoc,2004,PO,35,MIL,PF,5,105,21,56,19.2,35.3,23.5,7.4,13.8,4.2,11.1,7.6,1.5,1.4,0.5,1.3,-2.8,-1.6,0.07
knighbr01,Brevin Knight,2004,PO,28,MIL,PG,5,101,20.2,37.7,16,0,47.8,27.3,20.1,3.3,9.3,6.2,7.4,0.8,0.8,-1.2,6,4.8,0.4
skinnbr01,Brian Skinner,2004,PO,27,MIL,C,5,94,18.8,51.4,16.4,0,57.1,0,21,9.4,17.4,13.3,0.6,2.4,-0.3,-3.3,-4.9,-8.2,-0.27
stricer01,Erick Strickland,2004,PO,30,MIL,PG,3,41,13.7,50.9,18.9,41.7,33.3,39.7,17.9,0,14.3,6.9,2.6,0,0.7,5.8,-1.9,3.9,0.14
gadzuda01,Dan Gadzuric,2004,PO,25,MIL,C,1,9,9,45,22.8,0,25,49.1,0,0,13,6.3,5.9,0,0.9,3.3,3.8,7.1,0.05
haislma01,Marcus Haislip,2004,PO,23,MIL,PF,1,3,3,100,15.4,0,0,0,0,36.9,0,19,0,0,-3.4,22.6,-5.7,17,0.03
santida01,Daniel Santiago,2004,PO,27,MIL,C,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,-3.8,-7.5,-11.3,-0.01
garneke01,Kevin Garnett,2004,RS,27,MIN,PF,82,3231,39.4,54.7,29.6,2.7,28.9,24.4,10.5,9.1,30,20.1,2,4,-0.9,5,4.6,9.7,20.28
sprewla01,Latrell Sprewell,2004,RS,33,MIN,SF,82,3100,37.8,49.3,23.6,23.6,23.3,15.4,10.2,2.2,8.9,5.7,1.5,0.5,-0.5,0.7,-0.1,0.6,5.24
cassesa01,Sam Cassell,2004,RS,34,MIN,PG,81,2838,35,56.6,27.2,14.6,26.1,38,13.5,1.9,8.7,5.5,1.9,0.5,-0.2,5.3,0.4,5.7,12.26
hassetr01,Trenton Hassell,2004,RS,24,MIN,SG,81,2264,28,49.8,9.5,3.4,16,8.5,10.1,3.6,9,6.5,0.9,1.7,-0.4,-1.8,-0.1,-1.9,0.95
hoibefr01,Fred Hoiberg,2004,RS,31,MIN,SG,79,1804,22.8,61.1,12.5,44.9,30.3,9,9.2,1.4,14.8,8.5,2,0.4,-0.1,0.7,0.8,1.5,3.91
madsema01,Mark Madsen,2004,RS,28,MIN,C,72,1246,17.3,50.6,11.5,2.9,57.8,3.3,15.5,13,12,12.5,1.4,1,0.4,-2.5,0.9,-1.5,0.78
trentga01,Gary Trent,2004,RS,29,MIN,C,68,1025,15.1,51.5,19.4,1.8,27.7,7.8,12.8,9.8,14.1,12,0.6,1.2,0,-2.3,-2.9,-5.1,-1.25
johnser02,Ervin Johnson,2004,RS,36,MIN,C,66,965,14.6,55.1,7.1,1,27.2,3.5,20.6,7.6,19.2,13.7,1.5,3.2,0.5,-4.1,2.6,-1.5,0.59
olowomi01,Michael Olowokandi,2004,RS,28,MIN,C,43,925,21.5,44.6,18.6,0,21.4,4.1,14.8,10.2,19.6,15.1,0.9,5.3,0.2,-4.7,2.4,-2.3,0.23
szczewa02,Wally Szczerbiak,2004,RS,26,MIN,SF,28,622,22.2,53.9,22.1,19.5,27.1,8.9,9.6,4.7,11.2,8.1,1,0.1,-0.4,0.4,-0.8,-0.3,0.76
milleol01,Oliver Miller,2004,RS,33,MIN,C,48,506,10.5,54.9,13.3,1,23,10.7,23.1,11,18,14.7,2,3.7,0.7,-2.4,1.7,-0.7,0.54
hudsotr01,Troy Hudson,2004,RS,27,MIN,PG,29,503,17.3,49.2,23.9,37.2,15.9,22.9,13.3,1,6.7,4,0.8,0,-0.2,-0.3,-3.5,-3.8,-0.27
mcleoke01,Keith McLeod,2004,RS,24,MIN,PG,33,391,11.8,43.6,15.7,12.2,52.4,21.6,22.3,1.5,8,5,2.2,0.2,0.4,-3.2,-0.9,-4.1,-0.27
martida01,Darrick Martin,2004,RS,32,MIN,PG,16,172,10.8,38.8,21.4,38.8,13.4,20.5,9,1.4,3.2,2.3,0.6,0.4,1,-2.6,-2.5,-5.1,-0.21
goldwan01,Anthony Goldwire,2004,RS,32,MIN,PG,5,66,13.2,45,11.7,42.9,7.1,21.9,12.2,1.8,8.2,5.2,2.5,0,0.6,0.5,-1.2,-0.8,0.07
lewisqu01,Quincy Lewis,2004,RS,26,MIN,SF,14,65,4.6,40,16.7,25,0,4.7,13,1.9,10,6.1,1.7,2.2,1,-4.5,-0.9,-5.5,-0.09
ebind01,Ndudi Ebi,2004,RS,19,MIN,SF,17,32,1.9,41.2,27.6,0,28.6,16.2,16,7.5,3.4,5.4,0,9.1,0.9,-4.2,-1.2,-5.4,-0.04
garneke01,Kevin Garnett,2004,PO,27,MIN,PF,18,783,43.5,51.3,30.3,4.3,33.6,24.1,14.9,6,31.3,19.3,1.6,3.9,-0.6,1.7,3.7,5.4,3.35
sprewla01,Latrell Sprewell,2004,PO,33,MIN,SF,18,771,42.8,52.1,23.9,31.1,24.9,17.5,12.1,1.7,9.7,5.9,2,1.2,-0.4,2.6,1.2,3.7,2.62
cassesa01,Sam Cassell,2004,PO,34,MIN,PG,16,497,31.1,57.9,25.8,29.7,30.2,27.4,15.8,0.7,8.1,4.6,1.3,0.4,0.2,3.5,-0.9,2.6,1.41
hassetr01,Trenton Hassell,2004,PO,24,MIN,SG,18,472,26.2,54.7,14.2,1.7,13.4,10,11.3,5.4,5.3,5.4,1.1,1.1,-0.6,0.4,-0.3,0.1,0.7
hoibefr01,Fred Hoiberg,2004,PO,31,MIN,SG,18,438,24.3,61.8,10.9,55.8,18.6,8.6,7.9,2.5,14.2,8.7,2,0,-0.5,1.9,0.9,2.8,1.27
johnser02,Ervin Johnson,2004,PO,36,MIN,C,18,356,19.8,53.3,6.8,0,42.1,5.6,11.8,9.2,17.5,13.6,1.7,2.1,0.2,-1.6,2,0.4,0.59
szczewa02,Wally Szczerbiak,2004,PO,26,MIN,SF,12,298,24.8,54.6,24.4,25.9,36.6,12.3,15.6,3.7,11,7.5,1.1,0.5,0.2,0.8,-1,-0.3,0.39
olowomi01,Michael Olowokandi,2004,PO,28,MIN,C,15,224,14.9,38.3,12.1,2.7,21.6,1.4,29.6,8.6,17.6,13.3,0.5,3.6,1.2,-6.9,-0.8,-7.6,-0.58
madsema01,Mark Madsen,2004,PO,28,MIN,C,17,222,13.1,52.5,11,0,90.6,1.4,13.5,15.2,14.8,15,1.2,1.3,0.8,-1.1,0.2,-0.9,0.21
martida01,Darrick Martin,2004,PO,32,MIN,PG,16,182,11.4,41.8,17.6,39.2,39.2,20.2,11.8,3.3,5.4,4.4,1.2,0,0.1,-1.1,-1.3,-2.4,0.03
trentga01,Gary Trent,2004,PO,29,MIN,C,13,71,5.5,36.8,21,8,32,4.8,9.5,10.2,9.2,9.7,0,0,0.6,-5.9,-5.3,-11.1,-0.32
milleol01,Oliver Miller,2004,PO,33,MIN,C,8,31,3.9,30.7,12,0,50,4.8,38.1,0,17.7,9.3,0,7.2,4,-12,-1.9,-13.9,-0.19
jefferi01,Richard Jefferson,2004,RS,23,NJN,SF,82,3133,38.2,57.3,22.8,11.8,42,18.7,13,4.1,13.3,8.7,1.6,0.7,-0.3,1.8,-0.2,1.6,6.99
kittlke01,Kerry Kittles,2004,RS,29,NJN,SG,82,2842,34.7,52.6,18.4,28.8,14.2,12.9,8.5,2.3,11.2,6.8,2.4,1.1,-0.3,0.6,0.8,1.4,5.94
kiddja01,Jason Kidd,2004,RS,30,NJN,PG,67,2450,36.6,48.5,24.6,30.6,26,44.8,16.7,4.1,16.5,10.3,2.7,0.4,-0.4,3.3,2.1,5.3,10.05
martike01,Kenyon Martin,2004,RS,26,NJN,PF,65,2252,34.6,52.8,25,2.8,32.7,13.7,14,7,25.3,16.2,2.3,2.8,0.1,-1.8,2.6,0.8,4.04
collija04,Jason Collins,2004,RS,25,NJN,C,78,2220,28.5,49.7,11.9,0.5,47.9,10.8,17.3,7.6,13.6,10.6,1.6,1.9,-0.1,-2.4,3.7,1.3,4.59
harrilu01,Lucious Harris,2004,RS,33,NJN,PG,69,1504,21.8,48.1,17.2,21.8,16.8,15.2,9.6,3.1,7.9,5.5,1.5,0.1,-0.6,-1.1,-0.3,-1.4,1.01
rogerro01,Rodney Rogers,2004,RS,32,NJN,PF,69,1409,20.4,49.2,21.5,30.1,19.4,17.2,15.2,8.4,17.3,12.9,2.2,1.5,0.7,-0.3,0.3,0,2.01
williaa01,Aaron Williams,2004,RS,32,NJN,C,72,1337,18.6,54.9,17.5,0.9,45.3,10.4,17.8,8.9,17,13,1.4,2.7,0.3,-2.8,0.7,-2.1,0.45
scalabr01,Brian Scalabrine,2004,RS,25,NJN,PF,69,928,13.4,48.2,14.7,18.8,32.1,11.3,14.4,5.4,16.6,11,1.2,1.2,0.3,-3.2,-0.5,-3.7,-0.46
planizo01,Zoran Planinic,2004,RS,21,NJN,SG,49,473,9.7,49.2,19,24.8,46.5,23.9,18.8,3.5,10.2,6.9,1.5,0.5,1.1,-1.3,-1.6,-2.9,-0.05
armstbr01,Brandon Armstrong,2004,RS,23,NJN,SG,56,434,7.8,42.7,21.7,29.7,2.3,5.7,12,3.3,8.4,5.8,1.5,0.4,0.7,-3.8,-3.1,-6.9,-0.92
packro01,Robert Pack,2004,RS,34,NJN,PG,26,220,8.5,44.8,15.1,0,11.5,20,22.7,2.1,7.5,4.8,2.9,0.4,0.1,-4.2,-0.4,-4.5,-0.2
mournal01,Alonzo Mourning,2004,RS,33,NJN,C,12,215,17.9,55.8,20.9,0,47.9,6.6,10.4,4.4,10.4,7.4,0.5,2.2,0.3,-1.9,-1.2,-3.1,-0.04
slayta01,Tamar Slay,2004,RS,23,NJN,SG,22,165,7.5,40.1,21.9,20,23.3,14.5,14.3,7.2,10.7,8.9,2.3,0.5,0.7,-3,-1.6,-4.6,-0.16
davishu01,Hubert Davis,2004,RS,33,NJN,SG,14,55,3.9,20.2,10.1,0,22.2,7.8,16.8,4.3,12.8,8.6,2,0,0.6,-4.8,-0.4,-5.2,-0.07
overtdo01,Doug Overton,2004,RS,34,NJN,PG,6,22,3.7,45,23.2,0,25,31.5,18.4,0,5.4,2.7,2.4,0,1.2,-4,-0.4,-4.4,-0.02
goldwan01,Anthony Goldwire,2004,RS,32,NJN,PG,6,19,3.2,25,22.2,25,0,8.6,11.1,0,6.2,3.1,5.6,0,0.7,-9.1,3.7,-5.4,-0.03
brownda02,Damone Brown,2004,RS,24,NJN,PF,3,17,5.7,13.8,32.8,0,20,0,8.4,20.9,13.9,17.4,6.3,0,0.6,-11.6,1.9,-9.8,-0.06
mooremi01,Mikki Moore,2004,RS,28,NJN,C,4,10,2.5,20,23.5,0,0,0,0,11.8,11.8,11.8,0,0,-0.7,-13.4,-0.4,-13.8,-0.06
kiddja01,Jason Kidd,2004,PO,30,NJN,PG,11,474,43.1,45.6,19.4,37.2,41.1,39.1,22,4.2,13.3,9,2.8,1,-0.4,3,3.1,6.2,2.22
jefferi01,Richard Jefferson,2004,PO,23,NJN,SF,11,460,41.8,53,25.5,20.9,68.4,19,17.3,3.7,13.2,8.7,1.6,1.3,0.2,1,0.3,1.3,0.98
kittlke01,Kerry Kittles,2004,PO,29,NJN,SG,11,415,37.7,53,18.2,38.8,25.4,11.6,6.9,3,9.9,6.6,2.9,1.8,0.1,3.1,2.6,5.8,1.86
martike01,Kenyon Martin,2004,PO,26,NJN,PF,11,409,37.2,58.3,24.5,2.6,42.1,6.9,15.1,7.5,26,17.3,1.7,2.6,0.3,0.4,2.2,2.6,1.16
collija04,Jason Collins,2004,PO,25,NJN,C,11,266,24.2,44.4,10.6,0,42.1,11.2,25,8.3,10.8,9.6,0.6,2.9,0.5,-2.6,2.3,-0.2,0.36
rogerro01,Rodney Rogers,2004,PO,32,NJN,PF,11,228,20.7,41.5,20.2,30.6,27.8,10.1,17.4,4.9,22.4,14.1,1.4,1,1,-3.6,-0.5,-4.1,-0.16
harrilu01,Lucious Harris,2004,PO,33,NJN,PG,11,182,16.5,48.3,16,24.5,36.7,10.6,8.1,6.8,7.3,7.1,2.1,0.4,-0.1,1.4,1.2,2.6,0.51
williaa01,Aaron Williams,2004,PO,32,NJN,C,11,149,13.5,56.1,16.6,0,30.3,5.3,28.6,5.8,11.2,8.6,0,3.6,2.1,-5.6,-2.2,-7.8,-0.4
scalabr01,Brian Scalabrine,2004,PO,25,NJN,PF,9,73,8.1,76.4,15.3,35.3,35.3,2.9,16.9,11.8,7.6,9.6,2.2,0,0.8,3.4,0,3.4,0.24
armstbr01,Brandon Armstrong,2004,PO,23,NJN,SG,8,32,4,25,17.7,8.3,0,17.7,0,3.8,3.5,3.6,1.7,0,0.2,-3.3,-1.8,-5.1,-0.04
planizo01,Zoran Planinic,2004,PO,21,NJN,SG,6,15,2.5,17.4,15.3,50,100,21.4,41,0,7.4,3.9,0,0,1.6,-9.7,-5.2,-14.9,-0.1
slayta01,Tamar Slay,2004,PO,23,NJN,SG,6,12,2,34,23.1,20,40,0,0,0,18.5,9.7,4.5,0,-0.2,-3.1,4.7,1.6,0.03
magloja01,Jamaal Magloire,2004,RS,25,NOH,C,82,2777,33.9,55.1,20,0.1,58.1,5.5,16.5,10.7,24.4,17.4,0.8,2.8,-0.4,-2,-0.9,-2.9,-0.21
brownpj01,P.J. Brown,2004,RS,34,NOH,PF,80,2753,34.4,52.7,14.8,0.1,26,9.8,11.3,9.6,19.3,14.3,1.5,2,-0.8,0.1,1.6,1.7,6.2
davisba01,Baron Davis,2004,RS,24,NOH,PG,67,2686,40.1,49.2,30.1,41.5,25.1,37.9,12.1,2.7,9.6,6.1,3.2,0.8,0.7,4.1,1.7,5.8,11.77
armstda01,Darrell Armstrong,2004,RS,35,NOH,PG,79,2247,28.4,52.5,19.4,58.3,19.6,24.3,16.2,3.1,8.5,5.7,3.2,0.5,0.5,2.2,0.9,3.1,6.72
wesleda01,David Wesley,2004,RS,33,NOH,SG,61,2001,32.8,48.3,22.4,35.6,22.8,16.1,10.2,1.6,6.2,3.8,1.9,0.5,0.4,-0.2,-0.9,-1.1,1.68
lynchge01,George Lynch,2004,RS,33,NOH,SF,78,1701,21.8,47.2,12.4,37.1,13.6,11.3,13.9,6.3,14.9,10.5,1.5,0.8,0.1,-1.5,-0.4,-1.9,0.78
augmost01,Stacey Augmon,2004,RS,35,NOH,SF,69,1416,20.5,48.6,15.6,2,40.1,10,15.7,4.1,10.1,7,2.1,0.8,-0.1,-3.2,0,-3.1,-0.28
traylro01,Robert Traylor,2004,RS,26,NOH,C,71,942,13.3,52.7,19.6,1.7,44.6,8.4,15.3,12.5,19.4,15.9,2.2,3,0.8,-0.9,-0.5,-1.4,0.64
westda01,David West,2004,RS,23,NOH,PF,71,930,13.1,51.9,15.3,0.9,35.1,11.1,15.4,14,22.6,18.2,1.6,2.3,-0.2,-1.2,0,-1.1,0.76
smithst01,Steve Smith,2004,RS,34,NOH,SG,71,929,13.1,54.3,18.3,36.5,28.3,10.6,11.3,3.2,6.8,5,0.9,0.5,0.1,0.1,-3.7,-3.5,-0.38
mashbja01,Jamal Mashburn,2004,RS,31,NOH,SF,19,730,38.4,45.7,29.4,16.8,20.1,13.3,7.9,2.9,15.7,9.1,1,0.5,-0.2,-0.9,-2.3,-3.2,-0.18
rooksse01,Sean Rooks,2004,RS,34,NOH,C,35,325,9.3,39.8,16.2,0,16,5.7,13,3.4,14.4,8.8,1.5,1.2,0.7,-7,-1,-7.9,-0.86
willish01,Shammond Williams,2004,RS,28,NOH,PG,16,238,14.9,41.5,20.7,32.1,16,37.6,19.5,0,8.4,4.1,3.2,0.3,1.3,-2.7,-0.4,-3,-0.03
drewbr01,Bryce Drew,2004,RS,29,NOH,PG,15,78,5.2,31.1,16,38.9,16.7,25.7,29.3,0,9,4.4,2.8,0,-0.1,-4.7,-1.5,-6.3,-0.14
cartema01,Maurice Carter,2004,RS,27,NOH,SG,6,60,10,40.8,20.9,38.1,38.1,5.6,10.9,3.7,11.7,7.6,0,0,1.3,-3.7,-2.1,-5.8,-0.09
brownti01,Tierre Brown,2004,RS,24,NOH,PG,3,17,5.7,52.1,34.3,0,100,20.2,54.9,0,6.9,3.4,0,0,1.7,-14.9,-5.9,-20.8,-0.16
davisba01,Baron Davis,2004,PO,24,NOH,PG,7,260,37.1,49.4,26.6,43,28.9,42.4,12.9,2.6,10.1,6.3,2.3,1.5,0.3,4.4,2.3,6.8,1.31
brownpj01,P.J. Brown,2004,PO,34,NOH,PF,7,256,36.6,40.9,16.2,0,15.5,11.5,14.6,12.6,17.4,15,0.6,3.5,-1.5,-1.6,2.2,0.6,0.44
wesleda01,David Wesley,2004,PO,33,NOH,SG,7,243,34.7,44.4,19.1,40.5,28.4,13.7,16.1,0.5,7.1,3.7,1.1,0,0.3,-3,-1,-4.1,-0.17
magloja01,Jamaal Magloire,2004,PO,25,NOH,C,7,239,34.1,48.5,17.7,1.5,41.8,4.2,12.2,7.4,23,15.1,0.7,2.4,-0.5,-3.1,1.5,-1.5,0.15
augmost01,Stacey Augmon,2004,PO,35,NOH,SF,7,168,24,46.5,19.2,2.1,37.5,8.3,18.9,2.6,10.2,6.4,2,0.5,-0.1,-4.6,1,-3.6,-0.07
armstda01,Darrell Armstrong,2004,PO,35,NOH,PG,7,150,21.4,34,15.1,73.5,8.8,19.2,26.9,4.5,6.9,5.6,2.2,0,0.7,-2.7,0,-2.7,0
lynchge01,George Lynch,2004,PO,33,NOH,SF,7,147,21,47.9,21.5,21.1,14,18.6,10.4,9.8,18.7,14.2,1.1,1.6,-0.1,1.5,1,2.5,0.41
westda01,David West,2004,PO,23,NOH,PF,7,111,15.9,60.8,17.2,0,46.4,15.2,17.2,8,22.7,15.2,1,2.9,-0.7,0.4,1,1.4,0.24
smithst01,Steve Smith,2004,PO,34,NOH,SG,5,46,9.2,58.6,30.9,42.3,11.5,6.2,9.9,4.8,14.9,9.8,0,0,-0.2,4.1,-3.7,0.4,0.08
traylro01,Robert Traylor,2004,PO,26,NOH,C,4,40,10,48.4,14.4,0,33.3,4.9,16.2,2.8,25.7,14.1,4.1,2,1.8,-3.7,4.7,1,0.08
willish01,Shammond Williams,2004,PO,28,NOH,PG,3,18,6,51.8,28,20,80,44.5,37.2,0,0,0,3.1,0,4,-5.9,-2.9,-8.8,-0.06
cartema01,Maurice Carter,2004,PO,27,NOH,SG,1,2,2,0,23.4,0,0,0,0,0,0,0,0,0,-1.6,-18.9,-0.2,-19,-0.02
thomaku01,Kurt Thomas,2004,RS,31,NYK,PF,80,2548,31.9,50.3,18.5,0.4,15.3,10.2,13,6.7,23.1,15,1.2,2.4,-0.1,-1.1,0.7,-0.4,3.1
andersh01,Shandon Anderson,2004,RS,30,NYK,SG,80,1974,24.7,50,17.7,22.7,28.5,10.2,15.7,3.1,9.7,6.5,1.8,0.7,0.4,-1.5,-1,-2.5,0.3
marbust01,Stephon Marbury,2004,RS,26,NYK,PG,47,1839,39.1,52.3,26.3,20,32.2,44,14.6,2.5,6.6,4.6,1.9,0.2,0.1,4.5,-1.6,2.9,5.29
houstal01,Allan Houston,2004,RS,32,NYK,SG,50,1799,36,53.9,24.7,25.9,22,10.3,10.6,1.3,6.4,3.9,1.1,0.1,-0.3,1.2,-1.8,-0.6,1.96
vanhoke01,Keith Van Horn,2004,RS,28,NYK,SF,47,1574,33.5,54.9,24.2,26.3,32.5,9.6,14.5,7.3,17.7,12.6,1.8,0.9,1.1,1.4,0.4,1.8,3.73
mutomdi01,Dikembe Mutombo,2004,RS,37,NYK,C,65,1494,23,52.3,12.5,0,40.3,2.7,13.5,11.4,22.2,16.9,0.6,6.2,-0.8,-2.4,1.7,-0.7,1.58
hardaan01,Anfernee Hardaway,2004,RS,32,NYK,SG,42,1219,29,45.1,19.5,10.8,21.8,10.9,12.7,4,13.7,9,1.8,0.7,0,-2.8,0.2,-2.6,0.11
harriot01,Othella Harrington,2004,RS,30,NYK,PF,56,872,15.6,54.6,16,0,38.6,5.5,21.6,7.8,15.5,11.7,0.7,1.2,0.6,-3.2,-1.3,-4.5,-0.81
wardch01,Charlie Ward,2004,RS,33,NYK,PG,35,827,23.6,56.6,19,53.1,8.1,35.1,20.4,1.4,11.8,6.7,3,0.7,1.8,1.9,0.2,2.1,2.1
thomati01,Tim Thomas,2004,RS,26,NYK,SF,24,746,31.1,54.7,24.2,21.1,31.7,8.4,11.1,4.1,13.6,8.9,1.7,0.5,0.9,1.1,0.3,1.4,1.61
eisleho01,Howard Eisley,2004,RS,31,NYK,PG,33,730,22.1,50.5,17,42.1,17.8,34.7,18.7,1.1,9.2,5.2,2.2,0.3,1.4,1.4,-1,0.4,1.21
willifr02,Frank Williams,2004,RS,23,NYK,PG,56,714,12.8,47.8,19,28.8,23.1,27.7,21.6,1.3,7.2,4.3,1.9,0.6,0.2,-0.9,-0.3,-1.3,0.53
doleami01,Michael Doleac,2004,RS,26,NYK,C,46,685,14.9,48,18.8,0,16,7.6,13.3,10.3,21.4,15.9,1.3,3.3,0,-3.4,0.3,-3.1,-0.11
mohamna01,Nazr Mohammed,2004,RS,26,NYK,C,27,673,24.9,56.7,17.9,0,30.7,4.2,15.8,13.4,22,17.8,2.6,2.8,0.4,-1.1,1.5,0.4,1.1
sweetmi01,Mike Sweetney,2004,RS,21,NYK,PF,42,494,11.8,54.4,18.6,0.7,41.4,4.8,16.2,16.1,20.5,18.3,2,1.8,-0.2,0.3,-0.6,-0.4,0.6
norrimo01,Moochie Norris,2004,RS,30,NYK,PG,36,446,12.4,51.1,19.2,26.9,36.2,27,18.4,2.1,6.9,4.5,3.4,0.5,0.9,0,0.3,0.3,0.7
mcdyean01,Antonio McDyess,2004,RS,29,NYK,PF,18,421,23.4,47.9,20.5,0,26.8,8.3,14.5,8.6,23.8,16.3,1.5,2,0.2,-2.7,0.9,-1.7,0.22
bakervi01,Vin Baker,2004,RS,32,NYK,PF,17,313,18.4,47.6,21.3,2,45.5,6.4,17.4,13.5,12.4,12.9,1.2,2.2,1.2,-2.8,-3.1,-5.9,-0.51
johnsde03,DerMarr Johnson,2004,RS,23,NYK,SF,21,287,13.7,51.1,20.5,37.1,32,6.4,12.6,2,13.5,7.8,1.5,1.8,0.6,-0.8,-1.6,-2.3,0.06
weathcl01,Clarence Weatherspoon,2004,RS,33,NYK,PF,15,216,14.4,55.8,12.3,0,47.5,9.4,15.7,7.6,19,13.4,2,0.7,-0.4,-1.1,-0.6,-1.7,0.12
trybace01,Cezary Trybanski,2004,RS,24,NYK,C,3,5,1.7,17.4,26.7,0,100,0,0,0,0,0,10.7,0,6.9,-10.9,14,3.1,0.02
sundobr01,Bruno Sundov,2004,RS,23,NYK,C,1,4,4,100,11.6,0,0,52.7,0,0,0,0,0,0,4.2,13.7,-3.3,10.5,0.03
marbust01,Stephon Marbury,2004,PO,26,NYK,PG,4,174,43.5,45.2,27.8,24.1,30.1,32.3,13,3,9.3,5.7,2.1,0,-0.1,-0.1,-2.1,-2.2,0.05
hardaan01,Anfernee Hardaway,2004,PO,32,NYK,SG,4,168,42,46.5,21.5,22.2,28.6,27.2,12.4,2.5,11.3,6.3,1.8,0.5,-0.7,0.8,-0.6,0.2,0.26
thomaku01,Kurt Thomas,2004,PO,31,NYK,PF,4,139,34.8,47,20.7,0,24.5,8.8,15.6,6.7,36,19.4,2.6,1.8,0.2,-2.3,1.8,-0.6,0.16
andersh01,Shandon Anderson,2004,PO,30,NYK,SG,4,117,29.3,30.5,13.7,25.9,7.4,16.2,22.3,4.4,4.6,4.5,1.8,0.7,0.9,-3.5,-2.8,-6.3,-0.22
mohamna01,Nazr Mohammed,2004,PO,26,NYK,C,4,97,24.3,55.3,20.3,0,53.3,2.1,15.9,10.6,18.1,13.9,3.2,2.6,1,-1.5,0.5,-1.1,0.09
willifr02,Frank Williams,2004,PO,23,NYK,PG,4,74,18.5,39.3,17,59.1,22.7,12.1,14.2,1.4,1.8,1.6,2.1,0,1.8,-1.8,-1.2,-3,-0.01
bakervi01,Vin Baker,2004,PO,32,NYK,PF,4,57,14.3,61.2,15.7,0,64.3,3.5,10,10.9,14.2,12.3,2.7,3,0.2,2.9,0.3,3.2,0.18
sweetmi01,Mike Sweetney,2004,PO,21,NYK,PF,4,57,14.3,58.7,10.7,0,54.5,0,0,7.2,14.2,10.3,0,1.5,-0.4,1.2,-4.6,-3.4,-0.02
mutomdi01,Dikembe Mutombo,2004,PO,37,NYK,C,3,38,12.7,47.8,12.1,0,50,0,29.1,10.9,21.3,15.4,1.4,9,-0.2,-4.5,0.5,-4,-0.03
thomati01,Tim Thomas,2004,PO,26,NYK,SF,1,22,22,49.2,28.9,10,50,29.7,14.1,4.7,24.6,13.3,0,0,1.7,1.7,-4.6,-2.8,0
johnsde03,DerMarr Johnson,2004,PO,23,NYK,SF,3,17,5.7,0,13.1,60,0,18.4,0,0,15.9,6.9,0,5,1.2,-5.5,-3.3,-8.8,-0.05
howarju01,Juwan Howard,2004,RS,30,ORL,PF,81,2877,35.5,51.3,23.9,0.1,33.6,10,11.7,6.6,16.1,11.2,1,0.6,-0.2,-0.5,-2,-2.5,0.37
mcgratr01,Tracy McGrady,2004,RS,24,ORL,SG,67,2675,39.9,52.6,33.2,32.8,31.9,28.3,9.1,3.9,13.3,8.5,1.8,1.1,-0.1,6.2,-0.8,5.4,11.07
luety01,Tyronn Lue,2004,RS,26,ORL,PG,76,2332,30.7,51.8,17.4,29.3,18.3,22.7,13.8,1.2,8,4.5,1.4,0.2,-0.1,0,-2.8,-2.8,-0.06
goodedr01,Drew Gooden,2004,RS,22,ORL,PF,79,2134,27,48.4,22.7,5.1,31.6,7.5,11.8,8.3,19.3,13.7,1.5,2.4,-0.1,-2.6,-3.3,-5.9,-3.43
boganke01,Keith Bogans,2004,RS,23,ORL,SF,73,1787,24.5,49.9,14.5,41.2,22.7,8.7,13.1,6.6,13.7,10.1,1.4,0.4,-0.2,0,-2,-2,0.72
giricgo01,Gordan Giricek,2004,RS,26,ORL,SF,48,1435,29.9,52.8,16.6,26.5,19,9.3,12,2.9,10.3,6.5,1.5,0.5,0.4,0,-1.2,-1.2,1.16
declean01,Andrew DeClercq,2004,RS,30,ORL,C,71,1211,17.1,52.6,10.2,0,27.7,5.5,19.8,12,17.8,14.8,2.1,1.9,0.6,-1.7,1.2,-0.6,1.37
stevede01,DeShawn Stevenson,2004,RS,22,ORL,SF,26,933,35.9,46,17.3,14.4,24.9,11.6,11.2,4.3,10.4,7.3,1.4,0.1,-0.1,-1.1,-1.9,-3,-0.1
stricro02,Rod Strickland,2004,RS,37,ORL,PG,46,915,19.9,51.4,18.3,12.3,28.3,33.8,18.1,2.9,11.9,7.3,1.6,0.6,-0.2,0.9,-2.7,-1.8,0.44
huntest01,Steven Hunter,2004,RS,22,ORL,C,59,789,13.4,50.4,12.3,0,44.5,2.4,13.5,7.6,17,12.2,0.3,6.7,-0.1,-4.3,-1,-5.3,-1.02
pachuza01,Zaza Pachulia,2004,RS,19,ORL,C,59,664,11.3,45.2,16.9,0,51.4,3.1,13.7,11.5,18.3,14.9,1.7,1.3,0.2,-3.8,-1.1,-4.8,-0.7
willish01,Shammond Williams,2004,RS,28,ORL,SG,37,525,14.2,53.6,16.9,49,29.8,19.7,13.2,1.9,7.5,4.6,2.3,0.1,1.2,1,-2.2,-1.1,0.44
